ToGo,Down,OffenseTeam,DefenseTeam,YardLine,Time,PlayType
10,1,30,7,25,3111,8
5,2,30,7,30,3076,5
10,1,30,7,38,3046,8
9,2,30,7,39,3004,5
9,3,30,7,39,3002,4
5,3,28,23,91,1373,5
10,1,23,28,25,1369,5
10,2,23,28,25,1361,5
2,3,23,28,33,1319,9
10,4,23,28,25,1281,6
10,1,28,23,27,1273,5
10,2,28,23,27,1268,5
1,3,28,23,36,1227,8
10,1,28,23,48,1186,8
10,1,28,23,66,1146,8
9,2,28,23,67,1102,5
10,1,28,23,82,1061,8
5,2,28,23,87,1020,8
13,2,28,23,79,1016,5
12,3,28,23,80,1011,5
4,1,28,23,96,1004,8
10,1,23,28,25,1000,5
8,2,23,28,27,979,5
2,3,23,28,33,958,5
10,1,23,28,38,938,5
10,1,23,28,55,932,5
3,2,23,28,62,925,5
3,3,23,28,62,922,5
3,4,23,28,62,918,2
10,1,28,23,25,913,7
11,2,28,23,24,906,7
10,1,23,28,25,2700,8
8,2,23,28,27,2663,5
10,1,23,28,40,2633,8
11,2,23,28,39,2593,8
7,3,23,28,43,2552,5
7,4,23,28,43,2544,6
10,1,28,23,4,2534,8
7,2,28,23,7,2498,3
8,3,28,23,6,2462,5
8,4,28,23,6,2456,6
10,1,23,28,63,2446,5
3,2,23,28,70,2411,5
8,1,23,28,92,2406,8
10,1,28,23,25,2400,5
10,1,28,23,65,2349,9
16,2,28,23,59,2306,5
4,3,28,23,71,2262,5
10,1,28,23,76,2257,8
6,2,28,23,80,2216,5
10,1,28,23,86,2186,8
4,2,28,23,92,2145,8
8,3,28,23,88,2102,5
7,1,28,23,93,2098,8
3,2,28,23,97,2060,5
3,3,28,23,97,2055,5
3,4,28,23,97,2052,2
10,1,23,28,19,2044,5
8,2,23,28,21,2003,4
13,2,23,28,16,1994,5
9,3,23,28,20,1952,5
9,3,23,28,20,1947,5
9,4,23,28,20,1942,6
10,1,28,23,31,1933,5
2,2,28,23,39,1896,8
10,1,28,23,47,1854,8
9,2,28,23,48,1824,5
10,1,28,23,77,3600,5
10,1,28,23,82,3595,8
12,2,28,23,80,3553,5
17,3,28,23,75,3510,5
10,4,28,23,82,3471,2
10,1,23,28,25,3467,10
22,1,23,28,13,3454,5
13,2,23,28,22,3416,5
11,3,23,28,24,3376,5
11,4,23,28,24,3372,6
10,1,28,23,30,3360,5
10,1,28,23,49,3320,5
2,2,28,23,57,3277,8
10,1,28,23,60,3235,8
6,2,28,23,64,3194,8
2,3,28,23,68,3153,5
10,1,28,23,70,3110,8
7,2,28,23,73,3065,5
10,1,23,28,25,3058,5
10,2,23,28,25,3053,5
10,1,23,28,43,3032,5
10,1,23,28,55,2995,5
8,2,23,28,57,2966,5
17,3,23,28,48,2928,5
10,1,28,23,48,2919,8
8,2,28,23,100,2915,8
5,3,28,23,53,2910,8
2,4,28,23,56,2905,6
10,1,23,28,5,2898,8
8,2,23,28,7,2874,10
6,3,23,28,9,2838,5
6,4,23,28,9,2833,6
10,1,28,23,49,2821,8
5,2,28,23,54,2815,8
4,3,28,23,55,2769,8
10,1,28,23,60,2731,7
10,1,13,2,25,900,8
10,1,13,2,49,877,8
8,2,13,2,51,841,5
8,3,13,2,51,836,9
18,4,13,2,41,797,6
10,1,2,13,20,786,8
10,1,2,13,31,749,5
5,2,2,13,36,717,8
6,3,2,13,35,681,5
10,1,2,13,41,643,5
2,2,2,13,49,610,10
10,1,2,13,54,573,8
5,2,2,13,59,535,5
10,1,2,13,65,507,10
8,2,2,13,67,473,5
5,2,2,13,92,402,8
10,1,13,2,25,395,5
5,2,13,2,30,377,8
15,2,13,2,52,947,5
9,3,13,2,58,942,9
24,4,13,2,43,927,6
10,1,2,13,12,918,8
10,1,2,13,25,2700,8
7,2,2,13,28,2665,5
1,3,2,13,34,2647,8
10,1,2,13,36,2613,4
15,1,2,13,31,2594,5
12,2,2,13,34,2556,10
1,3,2,13,45,2509,8
3,4,2,13,43,2467,6
10,1,13,2,45,2454,8
9,2,13,2,46,2413,5
10,1,13,2,57,2390,8
6,2,13,2,61,2367,8
3,3,13,2,64,2323,5
3,4,13,2,64,2318,2
10,1,2,13,25,2313,5
6,2,2,13,29,2282,5
6,3,2,13,29,2275,5
10,1,19,9,25,900,8
4,2,19,9,31,867,5
10,1,19,9,46,828,5
10,1,9,19,25,817,8
13,3,31,9,34,920,5
10,1,31,9,69,913,5
10,2,31,9,69,908,5
10,3,31,9,69,902,2
10,1,9,31,25,2700,9
19,2,9,31,16,2681,8
21,3,9,31,14,2642,5
21,4,9,31,14,2638,6
10,1,31,9,43,2628,8
5,2,31,9,48,2591,4
10,2,31,9,43,2582,5
10,3,31,9,43,2579,10
10,1,31,9,59,2554,8
10,1,31,9,70,2513,5
10,1,9,31,25,2507,8
8,2,9,31,27,2472,10
10,1,9,31,36,2441,5
10,2,9,31,36,2436,5
10,3,9,31,36,2433,5
10,1,31,9,56,2425,8
10,1,31,9,69,2384,8
8,2,31,9,71,2343,5
3,3,31,9,76,2299,9
20,4,31,9,59,2256,2
10,1,9,31,49,2252,5
4,2,9,31,55,2213,8
2,3,9,31,57,2177,5
10,1,9,31,70,2133,5
1,2,9,31,79,2095,8
10,1,31,9,25,1931,5
20,1,31,9,15,1926,5
15,2,31,9,20,1886,5
10,1,31,9,27,1882,8
10,1,31,9,54,1837,8
14,2,31,9,100,3600,5
10,1,31,9,86,3554,5
2,1,31,9,98,3509,8
10,1,9,31,25,3505,5
10,1,9,31,30,3500,8
9,2,9,31,31,3461,5
9,3,9,31,31,3458,5
9,4,9,31,31,3452,6
10,1,31,9,36,3442,10
8,2,31,9,38,3405,8
8,3,31,9,38,3377,9
10,1,31,9,43,3357,8
8,2,31,9,45,3315,5
10,1,31,9,66,3267,5
6,2,31,9,70,3224,8
10,1,31,9,77,3179,5
2,2,31,9,85,3138,8
10,1,9,31,25,3131,5
1,2,9,31,34,3092,8
10,1,9,31,35,3051,5
10,2,9,31,35,3045,5
10,1,9,31,56,3017,9
10,2,9,31,56,2976,10
10,1,9,31,71,2933,5
10,2,9,31,71,2926,5
10,1,9,31,88,2917,5
6,2,9,31,92,2882,5
1,3,9,31,97,2854,8
8,2,9,31,92,2820,4
4,2,9,31,96,2820,5
4,3,9,31,96,2817,9
14,4,9,31,86,2813,2
10,1,31,9,43,2809,8
8,2,31,9,45,2804,8
11,3,31,9,42,2801,8
9,4,31,9,44,2756,6
10,1,9,31,13,2748,4
15,1,9,31,8,2748,5
3,2,9,31,20,2742,5
3,3,9,31,20,2735,5
3,4,9,31,20,2728,10
10,1,9,31,34,2710,0
10,2,9,31,34,2709,5
10,1,9,31,100,2703,5
10,1,21,19,25,900,5
5,2,21,19,30,864,5
1,2,21,19,58,2487,8
1,3,21,19,58,2446,8
10,1,19,21,8,2395,5
1,2,19,21,17,2373,5
10,1,19,21,26,2330,8
10,2,19,21,26,2287,8
3,3,19,21,33,2241,5
10,1,19,21,39,2201,8
11,2,19,21,38,2157,5
10,1,19,21,70,2113,8
5,2,19,21,75,2090,8
15,2,19,21,65,2067,5
11,3,19,21,69,2022,5
11,4,19,21,69,2019,2
10,1,21,19,51,2012,5
1,2,21,19,60,1985,5
1,3,21,19,60,1981,5
10,1,21,19,67,1944,5
10,2,21,19,67,1938,5
2,3,21,19,75,1906,8
1,4,21,19,76,1886,8
10,1,21,19,78,1857,5
10,1,19,21,3,1852,5
10,2,19,21,3,1848,8
7,3,19,21,6,1802,5
7,4,19,21,6,3600,6
10,1,21,19,42,3587,8
7,2,21,19,45,3568,5
10,1,21,19,58,3540,5
14,2,21,19,66,3485,5
15,3,21,19,65,3444,10
10,1,21,19,88,3420,8
4,2,21,19,94,3387,5
10,1,19,21,30,3381,8
3,2,19,21,37,3338,5
10,1,19,21,45,3304,5
10,1,21,19,14,3296,5
10,2,21,19,14,3293,9
20,3,21,19,4,3251,5
20,4,21,19,4,3243,6
10,1,19,21,57,3231,8
10,1,21,19,25,3225,5
10,1,21,19,33,3216,5
5,2,21,19,38,3194,5
10,1,21,19,46,3190,5
7,2,21,19,49,3166,5
7,3,21,19,49,3159,5
10,1,21,19,63,3137,5
3,2,21,19,70,3114,8
8,2,9,19,27,781,8
5,3,9,19,30,742,5
5,4,9,19,30,736,6
10,1,19,9,19,724,8
10,1,19,9,34,681,5
5,2,19,9,39,646,8
10,1,19,9,65,601,5
1,2,19,9,74,556,8
10,1,19,9,78,517,5
7,2,19,9,81,475,5
10,1,19,9,89,437,8
7,2,19,9,92,396,8
10,1,9,19,25,391,5
10,1,9,19,40,352,5
10,1,9,19,51,317,8
7,2,9,19,54,278,5
10,1,9,19,71,240,8
7,2,9,19,74,207,5
1,3,9,19,80,162,8
10,1,9,19,84,124,8
6,2,9,19,88,86,5
6,3,9,19,88,81,5
4,3,9,19,96,911,5
7,4,9,19,93,907,2
10,1,19,9,25,903,8
10,1,9,19,25,2700,5
10,1,9,19,37,2662,8
1,2,9,19,46,2627,8
3,3,9,19,44,2581,8
5,4,9,19,42,2544,6
10,1,19,9,10,2537,8
4,2,19,9,16,2500,8
3,3,19,9,17,2463,5
10,1,19,9,26,2426,8
3,2,19,9,33,2384,5
3,3,19,9,33,2378,5
10,1,19,9,55,2333,8
5,1,19,9,95,2318,5
5,2,19,9,95,2314,8
1,3,19,9,99,2276,5
1,4,19,9,99,2272,8
10,1,9,19,25,2268,5
10,1,9,19,36,2244,5
10,2,9,19,36,2240,8
6,3,9,19,40,2201,5
10,1,9,19,48,2165,5
10,2,9,19,48,2158,8
6,3,9,19,52,2123,5
10,1,19,9,23,2113,8
3,2,19,9,30,2077,5
10,1,19,9,47,2031,8
10,1,19,9,64,2005,8
22,1,19,9,52,1977,5
15,2,19,9,59,1937,5
10,1,19,9,78,1916,8
11,2,19,9,77,1878,8
7,3,19,9,81,1838,5
10,1,9,19,18,1822,5
8,1,19,9,92,1815,8
10,2,19,9,90,3600,5
10,1,9,19,25,3595,8
7,2,9,19,28,3568,5
7,3,9,19,28,3565,5
7,4,9,19,28,3544,6
10,1,19,9,19,3535,8
9,2,19,9,20,3509,8
1,3,19,9,28,3463,5
2,4,19,9,27,3424,6
10,1,9,19,25,3417,8
9,2,9,19,26,3379,5
3,3,9,19,32,3338,5
3,4,9,19,32,3332,6
10,1,19,9,32,3328,8
7,2,19,9,35,3294,8
10,3,19,9,32,3257,5
10,1,19,9,25,3230,8
2,2,19,9,33,3192,8
10,1,9,19,25,3181,8
7,2,9,19,28,3144,5
2,3,9,19,33,3106,5
10,1,9,19,38,3099,5
10,1,9,19,84,3056,8
6,2,9,19,88,3021,8
3,3,9,19,91,2986,9
15,4,9,19,79,2946,5
10,1,19,9,21,2940,8
9,3,17,20,44,1554,5
11,4,17,20,42,1521,6
10,1,20,17,25,1513,5
2,2,20,17,33,1477,5
10,1,20,17,54,1451,5
10,1,20,17,88,1412,5
7,1,20,17,93,1389,8
4,2,20,17,96,1353,5
10,1,17,20,25,1347,5
3,2,17,20,32,1311,5
10,1,17,20,39,1271,5
10,1,20,17,55,1262,8
3,2,20,17,62,1233,5
10,1,20,17,69,1197,5
20,2,20,17,59,1194,5
10,1,20,17,75,1187,8
20,1,20,17,65,1166,5
5,4,20,17,95,1031,2
10,1,17,20,25,1028,5
6,2,3,31,71,970,8
10,1,31,3,25,919,8
10,1,31,3,17,2696,8
6,2,31,3,21,2660,5
6,3,31,3,21,2656,5
10,1,31,3,26,2646,5
9,2,31,3,27,2589,8
5,3,31,3,31,2550,5
10,1,31,3,41,2516,5
4,2,31,3,47,2482,8
10,1,31,3,70,2437,8
10,1,31,3,83,2398,8
8,2,31,3,85,2357,5
10,1,3,31,1,2351,5
10,1,3,31,31,2304,5
1,2,3,31,40,2267,8
10,1,3,31,100,2233,5
10,2,3,31,100,2227,10
20,2,3,31,40,2201,5
20,3,3,31,40,2194,5
10,1,31,3,19,2187,8
4,2,31,3,25,2149,8
10,1,31,3,38,2105,9
11,2,31,3,37,2064,9
17,3,31,3,31,2022,5
22,3,31,3,26,2001,5
23,4,31,3,25,1958,6
10,1,3,31,31,1948,8
7,2,3,31,34,1910,5
10,1,3,31,54,1867,8
5,2,3,31,59,1828,8
2,3,3,31,62,3600,8
1,4,3,31,63,3558,5
10,1,31,3,37,3556,5
10,1,3,31,69,3545,5
10,1,3,31,79,3505,5
2,3,3,31,87,3427,5
7,1,3,31,93,3388,8
10,1,31,3,25,3337,5
5,2,31,3,30,3316,5
5,3,31,3,30,3312,5
10,1,31,3,25,3301,5
6,2,31,3,29,3278,9
12,3,31,3,23,3234,9
16,4,31,3,19,3200,6
10,1,3,31,36,3192,8
10,1,3,31,46,3148,8
8,2,3,31,48,3103,8
7,3,3,31,49,3059,8
4,3,30,7,44,3002,5
4,4,30,7,44,2998,6
10,1,7,30,20,2989,8
1,2,7,30,29,2943,8
10,1,7,30,33,2899,8
7,2,7,30,36,2860,8
1,3,7,30,42,2820,8
6,4,7,30,37,2773,6
10,1,30,7,5,2766,8
9,2,30,7,6,2733,8
10,1,1,10,21,898,5
3,2,1,10,28,853,5
3,3,1,10,28,847,5
2,4,1,10,29,811,6
10,1,10,1,14,803,5
10,2,10,1,14,799,8
10,3,10,1,14,765,5
6,4,10,1,18,725,6
10,1,1,10,12,710,8
7,2,1,10,15,674,5
7,3,1,10,15,667,5
10,1,1,10,43,626,8
8,2,1,10,45,591,9
16,3,1,10,37,547,9
28,4,1,10,25,508,6
10,1,10,1,34,497,5
10,1,10,1,45,468,8
25,1,10,1,30,438,5
10,2,10,1,45,402,5
10,1,10,1,55,372,8
9,2,10,1,56,336,5
10,1,10,1,67,292,8
8,2,10,1,69,257,8
10,1,10,1,78,220,8
10,1,1,10,25,106,8
10,1,1,10,36,69,8
8,2,1,10,38,23,5
10,1,1,10,48,1800,8
12,2,1,10,46,1761,5
10,1,1,10,62,1722,5
10,1,1,10,74,1684,8
11,2,1,10,73,1640,5
14,3,1,10,70,1601,5
14,4,1,10,70,1597,2
10,1,10,1,25,1592,5
10,2,10,1,25,1585,8
8,3,10,1,27,1545,5
10,1,10,1,46,1528,8
10,1,1,10,25,1505,5
10,2,1,10,25,1499,8
9,3,1,10,26,1454,5
9,4,1,10,26,1450,6
10,1,10,1,27,1442,8
3,2,10,1,34,1407,5
3,3,10,1,34,1371,5
10,1,10,1,48,1338,5
7,2,10,1,51,1300,5
10,1,10,1,60,1263,8
2,2,10,1,68,1227,5
10,1,10,1,90,1181,10
7,2,10,1,93,1141,8
8,3,10,1,92,1103,5
4,1,10,1,96,1097,8
6,4,10,1,94,1016,2
10,1,1,10,25,1013,9
18,2,1,10,17,978,8
14,3,1,10,21,968,5
14,4,1,10,21,964,6
10,1,10,1,17,951,5
10,1,10,1,37,944,5
10,2,10,1,37,939,5
10,3,10,1,37,934,5
10,1,28,23,25,198,8
8,2,28,23,27,156,5
10,1,28,23,42,127,8
9,2,28,23,43,109,5
9,3,28,23,43,102,5
2,4,28,23,100,53,6
10,1,23,28,10,44,9
18,2,23,28,2,3,8
16,3,23,28,4,1800,5
8,4,23,28,12,1762,6
10,1,28,23,28,1753,5
10,2,28,23,28,1749,5
15,2,28,23,23,1731,5
15,3,28,23,23,1728,5
10,1,3,31,56,3021,8
4,2,3,31,62,2978,8
4,1,3,31,96,2929,8
3,2,3,31,97,2884,8
10,1,31,3,25,2835,5
10,1,31,3,37,2820,5
3,2,31,3,44,2796,5
19,3,31,3,67,2755,5
19,4,31,3,67,2750,2
10,1,3,31,25,2746,7
11,2,3,31,24,2729,7
10,1,27,4,25,900,8
8,2,27,4,27,865,5
1,3,27,4,71,341,8
1,4,27,4,71,298,8
10,1,27,4,72,269,5
10,2,27,4,72,263,8
7,3,27,4,75,225,5
7,4,27,4,75,217,2
10,1,4,27,25,213,5
10,1,4,27,40,169,8
10,2,4,27,40,131,5
10,3,4,27,40,127,9
18,4,4,27,32,76,6
10,1,27,4,19,70,5
10,1,27,4,35,46,5
1,2,27,4,44,4,8
10,1,27,4,85,1775,8
20,1,27,4,75,1755,5
11,2,27,4,84,1712,9
22,3,27,4,73,1674,5
12,4,27,4,83,1630,2
10,1,4,27,25,1627,8
9,2,4,27,26,1591,8
6,3,4,27,29,1560,5
6,4,2,13,29,2271,6
10,1,13,2,12,2264,8
7,2,13,2,15,2222,5
3,3,13,2,19,2182,5
10,1,13,2,29,2157,5
10,2,13,2,29,2155,5
10,3,13,2,29,2150,5
10,4,13,2,29,2141,6
10,1,2,13,19,2129,8
10,1,2,13,32,2109,5
6,2,2,13,36,2076,5
1,3,2,13,41,2042,8
10,1,2,13,51,2009,8
6,2,2,13,55,1973,8
10,1,2,13,70,1937,5
